ActivityStartDate	ActivityDepthHeightMeasure.MeasureValue	ResultMeasureValue
2002-10-21T05:00:00Z	3	7.8
2002-10-21T05:00:00Z	4	7.8
2002-10-21T05:00:00Z	5	7.8
2002-10-21T05:00:00Z	6	7.9
2002-10-21T05:00:00Z	7	7.9
2002-10-21T05:00:00Z	8	7.9
2002-10-21T05:00:00Z	9	8
2002-10-21T05:00:00Z	10	8
2002-10-21T05:00:00Z	11	8.1
2002-10-21T05:00:00Z	12	8.2
2002-10-21T05:00:00Z	13	8.4
2002-10-21T05:00:00Z	14	8.4
2002-10-21T05:00:00Z	15	8.4
2002-10-21T05:00:00Z	16	8.4
2002-10-21T05:00:00Z	17	8.4
2002-10-21T05:00:00Z	18	8.5
2002-10-21T05:00:00Z	19	8.5
2002-10-21T05:00:00Z	20	8.5
2002-10-21T05:00:00Z	21	8.5
2002-10-21T05:00:00Z	22	8.5
2002-10-21T05:00:00Z	23	8.5
2002-10-21T05:00:00Z	24	8
2002-11-18T06:00:00Z	0	11.6
2002-11-18T06:00:00Z	1	11.5
2002-11-18T06:00:00Z	2	11.4
2002-11-18T06:00:00Z	3	11.4
2002-11-18T06:00:00Z	4	11.3
2002-11-18T06:00:00Z	5	11.3
2002-11-18T06:00:00Z	6	11.3
2002-11-18T06:00:00Z	7	11.3
2002-11-18T06:00:00Z	8	11.3
2002-11-18T06:00:00Z	9	11.2
2002-11-18T06:00:00Z	10	11.2
2002-11-18T06:00:00Z	11	11.2
2002-11-18T06:00:00Z	12	11.2
2002-11-18T06:00:00Z	13	11.1
2002-11-18T06:00:00Z	14	11.1
2002-11-18T06:00:00Z	15	11.1
2002-11-18T06:00:00Z	16	11.1
2002-11-18T06:00:00Z	17	11.1
2002-11-18T06:00:00Z	18	11.1
2002-11-18T06:00:00Z	19	11.1
2002-11-18T06:00:00Z	20	11.1
2002-11-18T06:00:00Z	21	11.1
2002-11-18T06:00:00Z	22	11
2002-11-18T06:00:00Z	23	11
2002-11-18T06:00:00Z	24	9.5
2002-11-18T06:00:00Z	24.2	7.1
2003-01-21T06:00:00Z	0	19.6
2003-01-21T06:00:00Z	1	18.6
2003-01-21T06:00:00Z	2	16.3
2003-01-21T06:00:00Z	3	16
2003-01-21T06:00:00Z	4	15.8
2003-01-21T06:00:00Z	5	15.7
2003-01-21T06:00:00Z	6	15.5
2003-01-21T06:00:00Z	7	15.5
2003-01-21T06:00:00Z	8	15.3
2003-01-21T06:00:00Z	9	15.2
2003-01-21T06:00:00Z	10	15.2
2003-01-21T06:00:00Z	11	15.2
2003-01-21T06:00:00Z	12	15.1
2003-01-21T06:00:00Z	13	15.1
2003-01-21T06:00:00Z	14	15
2003-01-21T06:00:00Z	15	15
2003-01-21T06:00:00Z	16	15
2003-01-21T06:00:00Z	17	15
2003-01-21T06:00:00Z	18	14.9
2003-01-21T06:00:00Z	19	14.9
2003-01-21T06:00:00Z	20	14.5
2003-01-21T06:00:00Z	20	14.5
2003-01-21T06:00:00Z	21	14.3
2003-01-21T06:00:00Z	22	13.9
2003-01-21T06:00:00Z	23	13.5
2003-01-21T06:00:00Z	24	12.8
2003-01-21T06:00:00Z	25	12.5
2003-04-03T06:00:00Z	0	14.6
2003-04-03T06:00:00Z	1	14.7
2003-04-03T06:00:00Z	2	14.7
2003-04-03T06:00:00Z	3	14.7
2003-04-03T06:00:00Z	4	14.8
2003-04-03T06:00:00Z	5	14.7
2003-04-03T06:00:00Z	6	14.8
2003-04-03T06:00:00Z	7	14.8
2003-04-03T06:00:00Z	8	14.8
2003-04-03T06:00:00Z	9	14.9
2003-04-03T06:00:00Z	10	14.9
2003-04-03T06:00:00Z	11	14.9
2003-04-03T06:00:00Z	12	14.9
2003-04-03T06:00:00Z	13	14.9
2003-04-03T06:00:00Z	14	15
2003-04-03T06:00:00Z	15	15
2003-04-03T06:00:00Z	16	15
2003-04-03T06:00:00Z	17	15
2003-04-03T06:00:00Z	18	15
2003-04-03T06:00:00Z	19	15
2003-04-03T06:00:00Z	20	15
2003-04-03T06:00:00Z	21	15
2003-04-03T06:00:00Z	22	15
2003-04-03T06:00:00Z	22.8	2.9
2003-04-14T05:00:00Z	0	13.9
2003-04-14T05:00:00Z	1	14.2
2003-04-14T05:00:00Z	2	14.2
2003-04-14T05:00:00Z	3	14.4
2003-04-14T05:00:00Z	4	14.4
2003-04-14T05:00:00Z	5	14.5
2003-04-14T05:00:00Z	6	14.6
2003-04-14T05:00:00Z	7	14.7
2003-04-14T05:00:00Z	8	14.7
2003-04-14T05:00:00Z	9	14.8
2003-04-14T05:00:00Z	10	14.8
2003-04-14T05:00:00Z	11	14.7
2003-04-14T05:00:00Z	12	14.8
2003-04-14T05:00:00Z	13	14.8
2003-04-14T05:00:00Z	14	14.8
2003-04-14T05:00:00Z	15	14.8
2003-04-14T05:00:00Z	16	14.9
2003-04-14T05:00:00Z	17	14.8
2003-04-14T05:00:00Z	18	14.8
2003-04-14T05:00:00Z	19	14.8
2003-04-14T05:00:00Z	20	14.8
2003-04-14T05:00:00Z	20	14.8
2003-04-14T05:00:00Z	21	14.8
2003-04-14T05:00:00Z	22	14.8
2003-04-14T05:00:00Z	23	14.8
2003-04-14T05:00:00Z	24	3.9
2003-04-28T05:00:00Z	0	12.7
2003-04-28T05:00:00Z	1	13.1
2003-04-28T05:00:00Z	2	13.1
2003-04-28T05:00:00Z	3	13.2
2003-04-28T05:00:00Z	4	13.3
2003-04-28T05:00:00Z	5	13.3
2003-04-28T05:00:00Z	6	13.4
2003-04-28T05:00:00Z	7	13.4
2003-04-28T05:00:00Z	8	13.5
2003-04-28T05:00:00Z	9	13.5
2003-04-28T05:00:00Z	10	13.5
2003-04-28T05:00:00Z	11	13.6
2003-04-28T05:00:00Z	12	13.6
2003-04-28T05:00:00Z	13	13.6
2003-04-28T05:00:00Z	14	13.6
2003-04-28T05:00:00Z	15	13.7
2003-04-28T05:00:00Z	16	13.8
2003-04-28T05:00:00Z	17	13.8
2003-04-28T05:00:00Z	18	13.7
2003-04-28T05:00:00Z	19	13.6
2003-04-28T05:00:00Z	20	13.5
2003-04-28T05:00:00Z	21	13.5
2003-04-28T05:00:00Z	22	13.4
2003-04-28T05:00:00Z	23	13.3
2003-04-28T05:00:00Z	24	13.3
2003-04-28T05:00:00Z	24.3	5
2003-05-13T05:00:00Z	0	10.7
2003-05-13T05:00:00Z	1	10.6
2003-05-13T05:00:00Z	2	10.7
2003-05-13T05:00:00Z	3	10.8
2003-05-13T05:00:00Z	4	10.8
2003-05-13T05:00:00Z	5	10.8
2003-05-13T05:00:00Z	6	10.8
2003-05-13T05:00:00Z	7	10.8
2003-05-13T05:00:00Z	8	10.8
2003-05-13T05:00:00Z	9	10.8
2003-05-13T05:00:00Z	10	10.8
2003-05-13T05:00:00Z	11	10.8
2003-05-13T05:00:00Z	12	10.9
2003-05-13T05:00:00Z	13	10.8
2003-05-13T05:00:00Z	14	10.8
2003-05-13T05:00:00Z	15	10.9
2003-05-13T05:00:00Z	16	10.9
2003-05-13T05:00:00Z	17	10.9
2003-05-13T05:00:00Z	18	10.9
2003-05-13T05:00:00Z	19	10.9
2003-05-13T05:00:00Z	20	10.9
2003-05-13T05:00:00Z	20	10.9
2003-05-13T05:00:00Z	21	10.9
2003-05-13T05:00:00Z	22	10.8
2003-05-13T05:00:00Z	23	10.8
2003-05-13T05:00:00Z	24	10.8
2003-05-13T05:00:00Z	24.5	7.9
2003-05-27T05:00:00Z	0	11.1
2003-05-27T05:00:00Z	1	11.3
2003-05-27T05:00:00Z	2	11.1
2003-05-27T05:00:00Z	3	11.1
2003-05-27T05:00:00Z	4	11
2003-05-27T05:00:00Z	5	11.1
2003-05-27T05:00:00Z	6	11
2003-05-27T05:00:00Z	7	10.1
2003-05-27T05:00:00Z	8	10
2003-05-27T05:00:00Z	9	10
2003-05-27T05:00:00Z	10	9.8
2003-05-27T05:00:00Z	11	9.8
2003-05-27T05:00:00Z	12	9.8
2003-05-27T05:00:00Z	13	9.9
2003-05-27T05:00:00Z	14	9.6
2003-05-27T05:00:00Z	15	9.5
2003-05-27T05:00:00Z	16	9.2
2003-05-27T05:00:00Z	17	9.1
2003-05-27T05:00:00Z	18	8.9
2003-05-27T05:00:00Z	19	8.8
2003-05-27T05:00:00Z	20	8.4
2003-05-27T05:00:00Z	21	8.1
2003-05-27T05:00:00Z	22	6.8
2003-05-27T05:00:00Z	23	6.8
2003-05-27T05:00:00Z	24	6.6
2003-05-27T05:00:00Z	24.5	5.7
2003-06-09T05:00:00Z	0	10.6
2003-06-09T05:00:00Z	1	11.1
2003-06-09T05:00:00Z	2	11.1
2003-06-09T05:00:00Z	3	11.1
2003-06-09T05:00:00Z	4	11
2003-06-09T05:00:00Z	4	11
2003-06-09T05:00:00Z	5	11
2003-06-09T05:00:00Z	6	11.1
2003-06-09T05:00:00Z	7	11.1
2003-06-09T05:00:00Z	8	11
2003-06-09T05:00:00Z	9	10.8
2003-06-09T05:00:00Z	9.5	10.7
2003-06-09T05:00:00Z	10	10.3
2003-06-09T05:00:00Z	10.5	10.2
2003-06-09T05:00:00Z	11	8.8
2003-06-09T05:00:00Z	11.5	8.3
2003-06-09T05:00:00Z	12	8.1
2003-06-09T05:00:00Z	12.5	8
2003-06-09T05:00:00Z	13	7.9
2003-06-09T05:00:00Z	14	7.9
2003-06-09T05:00:00Z	15	7.7
2003-06-09T05:00:00Z	16	7.2
2003-06-09T05:00:00Z	17	6.7
2003-06-09T05:00:00Z	18	6
2003-06-09T05:00:00Z	19	5.2
2003-06-09T05:00:00Z	20	5
2003-06-09T05:00:00Z	21	4.9
2003-06-09T05:00:00Z	22	4.5
2003-06-09T05:00:00Z	23	4.4
2003-06-09T05:00:00Z	23.8	2.1
2003-06-23T05:00:00Z	0	9.9
2003-06-23T05:00:00Z	1	10.2
2003-06-23T05:00:00Z	2	10.3
2003-06-23T05:00:00Z	3	10.2
2003-06-23T05:00:00Z	4	10.4
2003-06-23T05:00:00Z	5	10.9
2003-06-23T05:00:00Z	5.5	10.5
2003-06-23T05:00:00Z	6	10.3
2003-06-23T05:00:00Z	6.5	9.8
2003-06-23T05:00:00Z	7	9.7
2003-06-23T05:00:00Z	7.5	9.4
2003-06-23T05:00:00Z	8	9.4
2003-06-23T05:00:00Z	8.5	8.8
2003-06-23T05:00:00Z	9	8.4
2003-06-23T05:00:00Z	9.5	8.1
2003-06-23T05:00:00Z	10	7.6
2003-06-23T05:00:00Z	10.5	7.5
2003-06-23T05:00:00Z	11	7
2003-06-23T05:00:00Z	11.5	7
2003-06-23T05:00:00Z	12	6.5
2003-06-23T05:00:00Z	12.5	6.1
2003-06-23T05:00:00Z	13	6
2003-06-23T05:00:00Z	13.5	5.8
2003-06-23T05:00:00Z	14	5.8
2003-06-23T05:00:00Z	14.5	5.7
2003-06-23T05:00:00Z	15	5.5
2003-06-23T05:00:00Z	15.5	5.1
2003-06-23T05:00:00Z	16	5.1
2003-06-23T05:00:00Z	16.5	4.9
2003-06-23T05:00:00Z	17	4.8
2003-06-23T05:00:00Z	17.5	4.7
2003-06-23T05:00:00Z	18	4.4
2003-06-23T05:00:00Z	18.5	4.1
2003-06-23T05:00:00Z	19	4
2003-06-23T05:00:00Z	19.5	3.8
2003-06-23T05:00:00Z	20	3.7
2003-06-23T05:00:00Z	20.5	3.3
2003-06-23T05:00:00Z	21	3
2003-06-23T05:00:00Z	21.5	2.6
2003-06-23T05:00:00Z	22	2.4
2003-06-23T05:00:00Z	22.5	2.2
2003-06-23T05:00:00Z	23	2.1
2003-06-23T05:00:00Z	23.5	1.9
2003-06-23T05:00:00Z	24	1.3
2003-06-23T05:00:00Z	24.2	0.8
2003-07-07T05:00:00Z	0	8.3
2003-07-07T05:00:00Z	1	8.2
2003-07-07T05:00:00Z	2	7.9
2003-07-07T05:00:00Z	3	7.9
2003-07-07T05:00:00Z	4	8
2003-07-07T05:00:00Z	5	8.1
2003-07-07T05:00:00Z	6	7.3
2003-07-07T05:00:00Z	7	6.2
2003-07-07T05:00:00Z	7.5	5.8
2003-07-07T05:00:00Z	8	5.7
2003-07-07T05:00:00Z	8.5	5.5
2003-07-07T05:00:00Z	9	5.4
2003-07-07T05:00:00Z	9.5	5
2003-07-07T05:00:00Z	10	5
2003-07-07T05:00:00Z	10.5	4.4
2003-07-07T05:00:00Z	11	4.4
2003-07-07T05:00:00Z	11.5	3.3
2003-07-07T05:00:00Z	12	3.3
2003-07-07T05:00:00Z	12.5	3
2003-07-07T05:00:00Z	13	2.8
2003-07-07T05:00:00Z	13.5	2.5
2003-07-07T05:00:00Z	14	2.2
2003-07-07T05:00:00Z	14.5	1.7
2003-07-07T05:00:00Z	15	1.5
2003-07-07T05:00:00Z	15.5	1.3
2003-07-07T05:00:00Z	16	1.3
2003-07-07T05:00:00Z	17	0.9
2003-07-07T05:00:00Z	18	0.8
2003-07-07T05:00:00Z	18	0.8
2003-07-07T05:00:00Z	19	0.5
2003-07-07T05:00:00Z	20	0.4
2003-07-07T05:00:00Z	21	0.4
2003-07-07T05:00:00Z	22	0.4
2003-07-07T05:00:00Z	23	0.4
2003-07-07T05:00:00Z	24	0.3
2003-07-07T05:00:00Z	24.1	0.3
2003-07-24T05:00:00Z	0	8.4
2003-07-24T05:00:00Z	1	8.2
2003-07-24T05:00:00Z	2	8.1
2003-07-24T05:00:00Z	3	8.1
2003-07-24T05:00:00Z	4	8.1
2003-07-24T05:00:00Z	5	8
2003-07-24T05:00:00Z	6	8
2003-07-24T05:00:00Z	7	7.9
2003-07-24T05:00:00Z	8	7.8
2003-07-24T05:00:00Z	9	4
2003-07-24T05:00:00Z	9.5	3.3
2003-07-24T05:00:00Z	10	1.8
2003-07-24T05:00:00Z	10.5	1.9
2003-07-24T05:00:00Z	11	1.5
2003-07-24T05:00:00Z	11.5	1
2003-07-24T05:00:00Z	12	0.4
2003-07-24T05:00:00Z	12.5	0.3
2003-07-24T05:00:00Z	13	0.3
2003-07-24T05:00:00Z	13.5	0.3
2003-07-24T05:00:00Z	14	0.3
2003-07-24T05:00:00Z	15	0.3
2003-07-24T05:00:00Z	16	0.2
2003-07-24T05:00:00Z	17	0.2
2003-07-24T05:00:00Z	18	0.2
2003-07-24T05:00:00Z	19	0.2
2003-07-24T05:00:00Z	20	0.2
2003-07-24T05:00:00Z	21	0.2
2003-07-24T05:00:00Z	22	0.2
2003-07-24T05:00:00Z	23	0.2
2003-07-24T05:00:00Z	24	0.2
2003-07-24T05:00:00Z	24.6	0.2
2003-08-04T05:00:00Z	0	9.7
2003-08-04T05:00:00Z	0	9.7
2003-08-04T05:00:00Z	1	9.5
2003-08-04T05:00:00Z	2	9.4
2003-08-04T05:00:00Z	3	9.3
2003-08-04T05:00:00Z	4	9.3
2003-08-04T05:00:00Z	5	9.3
2003-08-04T05:00:00Z	6	8.7
2003-08-04T05:00:00Z	7	7.4
2003-08-04T05:00:00Z	8	6.3
2003-08-04T05:00:00Z	8.5	6.1
2003-08-04T05:00:00Z	9	4.9
2003-08-04T05:00:00Z	9.5	4.7
2003-08-04T05:00:00Z	10	3.9
2003-08-04T05:00:00Z	10.5	0.4
2003-08-04T05:00:00Z	11	0.2
2003-08-04T05:00:00Z	11.5	0.2
2003-08-04T05:00:00Z	12	0.1
2003-08-04T05:00:00Z	12.5	0.1
2003-08-04T05:00:00Z	13	0.1
2003-08-04T05:00:00Z	14	0.1
2003-08-04T05:00:00Z	15	0.1
2003-08-04T05:00:00Z	16	0.1
2003-08-04T05:00:00Z	17	0.1
2003-08-04T05:00:00Z	18	0.1
2003-08-04T05:00:00Z	19	0.1
2003-08-04T05:00:00Z	20	0.1
2003-08-04T05:00:00Z	21	0.1
2003-08-04T05:00:00Z	22	0.1
2003-08-04T05:00:00Z	23	0.1
2003-08-04T05:00:00Z	24	0.1
2003-08-18T05:00:00Z	0	9.3
2003-08-18T05:00:00Z	1	9.3
2003-08-18T05:00:00Z	2	9.1
2003-08-18T05:00:00Z	3	9.1
2003-08-18T05:00:00Z	4	8.9
2003-08-18T05:00:00Z	5	8.5
2003-08-18T05:00:00Z	6	8.6
2003-08-18T05:00:00Z	7	8.3
2003-08-18T05:00:00Z	8	6.8
2003-08-18T05:00:00Z	9	5
2003-08-18T05:00:00Z	9.5	6.7
2003-08-18T05:00:00Z	10.5	0.2
2003-08-18T05:00:00Z	11	0.1
2003-08-18T05:00:00Z	11.5	0.1
2003-08-18T05:00:00Z	12	0.1
2003-08-18T05:00:00Z	12.5	0.1
2003-08-18T05:00:00Z	13	0.1
2003-08-18T05:00:00Z	13.5	0.1
2003-08-18T05:00:00Z	14	0.1
2003-08-18T05:00:00Z	15	0.1
2003-08-18T05:00:00Z	16	0.1
2003-08-18T05:00:00Z	17	0.1
2003-08-18T05:00:00Z	18	0.1
2003-08-18T05:00:00Z	19	0
2003-08-18T05:00:00Z	20	0
2003-08-18T05:00:00Z	21	0
2003-08-18T05:00:00Z	22	0
2003-08-18T05:00:00Z	23	0
2003-08-18T05:00:00Z	24	0
2003-08-18T05:00:00Z	24.5	0
2003-09-02T05:00:00Z	0	7.5
2003-09-02T05:00:00Z	1	7.5
2003-09-02T05:00:00Z	2	7.4
2003-09-02T05:00:00Z	3	7.4
2003-09-02T05:00:00Z	4	7.4
2003-09-02T05:00:00Z	5	7.3
2003-09-02T05:00:00Z	6	7.3
2003-09-02T05:00:00Z	7	7.3
2003-09-02T05:00:00Z	8	7.1
2003-09-02T05:00:00Z	9	7.1
2003-09-02T05:00:00Z	9.5	5.4
2003-09-02T05:00:00Z	10	0.4
2003-09-02T05:00:00Z	10.5	0.2
2003-09-02T05:00:00Z	11	0.1
2003-09-02T05:00:00Z	11.5	0.1
2003-09-02T05:00:00Z	12	0.1
2003-09-02T05:00:00Z	12.5	0.1
2003-09-02T05:00:00Z	13	0.1
2003-09-02T05:00:00Z	14	0.1
2003-09-02T05:00:00Z	15	0.1
2003-09-02T05:00:00Z	16	0.1
2003-09-02T05:00:00Z	17	0.1
2003-09-02T05:00:00Z	18	0.1
2003-09-02T05:00:00Z	19	0.1
2003-09-02T05:00:00Z	20	0.1
2003-09-02T05:00:00Z	20	0.1
2003-09-02T05:00:00Z	21	0.1
2003-09-02T05:00:00Z	22	0.1
2003-09-02T05:00:00Z	23	0.1
2003-09-02T05:00:00Z	24	0.1
2003-09-02T05:00:00Z	24.5	0.1
2003-09-29T05:00:00Z	0	8.3
2003-09-29T05:00:00Z	1	8.2
2003-09-29T05:00:00Z	2	8.1
2003-09-29T05:00:00Z	3	8
2003-09-29T05:00:00Z	4	7.9
2003-09-29T05:00:00Z	5	7.8
2003-09-29T05:00:00Z	6	7.8
2003-09-29T05:00:00Z	7	7.8
2003-09-29T05:00:00Z	8	7.8
2003-09-29T05:00:00Z	9	7.8
2003-09-29T05:00:00Z	10	7.8
2003-09-29T05:00:00Z	11	7.8
2003-09-29T05:00:00Z	12	7.8
2003-09-29T05:00:00Z	13	7.8
2003-09-29T05:00:00Z	14	7.8
2003-09-29T05:00:00Z	15	7.8
2003-09-29T05:00:00Z	15.5	7.6
2003-09-29T05:00:00Z	16	7
2003-09-29T05:00:00Z	16.5	0.1
2003-09-29T05:00:00Z	17	0.1
2003-09-29T05:00:00Z	18	0.1
2003-09-29T05:00:00Z	19	0.1
2003-09-29T05:00:00Z	20	0.1
2003-09-29T05:00:00Z	20	0.1
2003-09-29T05:00:00Z	21	0.1
2003-09-29T05:00:00Z	22	0.1
2003-09-29T05:00:00Z	23	0.1
2003-09-29T05:00:00Z	24	0.1
2003-09-29T05:00:00Z	24.5	0.1
2003-10-27T06:00:00Z	0	8.8
2003-10-27T06:00:00Z	1	8.8
2003-10-27T06:00:00Z	2	8.8
2003-10-27T06:00:00Z	3	8.8
2003-10-27T06:00:00Z	4	8.8
2003-10-27T06:00:00Z	5	8.8
2003-10-27T06:00:00Z	6	8.8
2003-10-27T06:00:00Z	7	8.7
2003-10-27T06:00:00Z	8	8.7
2003-10-27T06:00:00Z	9	8.7
2003-10-27T06:00:00Z	10	8.7
2003-10-27T06:00:00Z	11	8.6
2003-10-27T06:00:00Z	12	8.6
2003-10-27T06:00:00Z	13	8.6
2003-10-27T06:00:00Z	14	8.4
2003-10-27T06:00:00Z	15	8.4
2003-10-27T06:00:00Z	16	8.4
2003-10-27T06:00:00Z	17	8.4
2003-10-27T06:00:00Z	18	8.4
2003-10-27T06:00:00Z	19	8.4
2003-10-27T06:00:00Z	20	8.3
2003-10-27T06:00:00Z	20	8.3
2003-10-27T06:00:00Z	21	8.3
2003-10-27T06:00:00Z	22	8.3
2003-10-27T06:00:00Z	23	8.3
2003-10-27T06:00:00Z	24	8.3
2003-10-27T06:00:00Z	24.3	6.6
2003-11-25T06:00:00Z	0	11.2
2003-11-25T06:00:00Z	0	11.1
2003-11-25T06:00:00Z	1	11.1
2003-11-25T06:00:00Z	2	11.1
2003-11-25T06:00:00Z	3	11.1
2003-11-25T06:00:00Z	4	11.1
2003-11-25T06:00:00Z	5	11.1
2003-11-25T06:00:00Z	6	11.1
2003-11-25T06:00:00Z	7	11.1
2003-11-25T06:00:00Z	8	11.1
2003-11-25T06:00:00Z	9	11.1
2003-11-25T06:00:00Z	10	11.1
2003-11-25T06:00:00Z	11	11.1
2003-11-25T06:00:00Z	12	11.1
2003-11-25T06:00:00Z	13	11.1
2003-11-25T06:00:00Z	14	11.1
2003-11-25T06:00:00Z	15	11.1
2003-11-25T06:00:00Z	16	11.1
2003-11-25T06:00:00Z	17	11.1
2003-11-25T06:00:00Z	18	11.1
2003-11-25T06:00:00Z	19	11.1
2003-11-25T06:00:00Z	20	11.1
2003-11-25T06:00:00Z	21	11.1
2003-11-25T06:00:00Z	22	11.1
2003-11-25T06:00:00Z	23	11.1
2003-11-25T06:00:00Z	24	11.1
2003-11-25T06:00:00Z	24.7	10.2
2004-02-03T06:00:00Z	0	13.6
2004-02-03T06:00:00Z	1	13.6
2004-02-03T06:00:00Z	2	13.6
2004-02-03T06:00:00Z	3	13.6
2004-02-03T06:00:00Z	4	13.6
2004-02-03T06:00:00Z	5	13.6
2004-02-03T06:00:00Z	6	13.6
2004-02-03T06:00:00Z	7	13.6
2004-02-03T06:00:00Z	8	13.6
2004-02-03T06:00:00Z	9	13.6
2004-02-03T06:00:00Z	10	13.6
2004-02-03T06:00:00Z	11	13.6
2004-02-03T06:00:00Z	12	13.3
2004-02-03T06:00:00Z	13	13.6
2004-02-03T06:00:00Z	14	13.6
2004-02-03T06:00:00Z	15	13.6
2004-02-03T06:00:00Z	16	12.5
2004-02-03T06:00:00Z	17	12.6
2004-02-03T06:00:00Z	18	12.7
2004-02-03T06:00:00Z	19	12.7
2004-02-03T06:00:00Z	20	12.7
2004-02-03T06:00:00Z	20	12.7
2004-02-03T06:00:00Z	21	12.7
2004-02-03T06:00:00Z	22	12.7
2004-02-03T06:00:00Z	23	9.9
2004-02-03T06:00:00Z	23.1	9.9
2004-03-29T06:00:00Z	0	14
2004-03-29T06:00:00Z	1	14
2004-03-29T06:00:00Z	2	14
2004-03-29T06:00:00Z	3	14
2004-03-29T06:00:00Z	4	14.1
2004-03-29T06:00:00Z	5	14.1
2004-03-29T06:00:00Z	6	14.1
2004-03-29T06:00:00Z	7	14.1
2004-03-29T06:00:00Z	8	14.1
2004-03-29T06:00:00Z	9	14.1
2004-03-29T06:00:00Z	10	14.1
2004-03-29T06:00:00Z	11	14.1
2004-03-29T06:00:00Z	12	14
2004-03-29T06:00:00Z	13	14
2004-03-29T06:00:00Z	14	13.9
2004-03-29T06:00:00Z	15	13.9
2004-03-29T06:00:00Z	16	13.8
2004-03-29T06:00:00Z	17	13.7
2004-03-29T06:00:00Z	18	13.5
2004-03-29T06:00:00Z	19	13.2
2004-03-29T06:00:00Z	20	12.9
2004-03-29T06:00:00Z	21	12.7
2004-03-29T06:00:00Z	22	12.6
2004-03-29T06:00:00Z	23	12.5
2004-03-29T06:00:00Z	24	7.2
2004-03-29T06:00:00Z	24.3	7.2
2004-04-12T05:00:00Z	0	15.1
2004-04-12T05:00:00Z	1	15.1
2004-04-12T05:00:00Z	2	15.1
2004-04-12T05:00:00Z	3	15.1
2004-04-12T05:00:00Z	4	15.1
2004-04-12T05:00:00Z	5	15.1
2004-04-12T05:00:00Z	6	15.1
2004-04-12T05:00:00Z	7	15.1
2004-04-12T05:00:00Z	8	15.1
2004-04-12T05:00:00Z	9	15.1
2004-04-12T05:00:00Z	10	15.1
2004-04-12T05:00:00Z	11	15.1
2004-04-12T05:00:00Z	12	15.1
2004-04-12T05:00:00Z	13	15.1
2004-04-12T05:00:00Z	14	15.1
2004-04-12T05:00:00Z	15	15.1
2004-04-12T05:00:00Z	16	15.1
2004-04-12T05:00:00Z	17	15.1
2004-04-12T05:00:00Z	18	15
2004-04-12T05:00:00Z	19	14.8
2004-04-12T05:00:00Z	20	14.8
2004-04-12T05:00:00Z	20	14.8
2004-04-12T05:00:00Z	21	14.6
2004-04-12T05:00:00Z	22	14.6
2004-04-12T05:00:00Z	23	14.5
2004-04-12T05:00:00Z	24	14.4
2004-04-12T05:00:00Z	24.9	8.4
2004-04-28T05:00:00Z	0	11.8
2004-04-28T05:00:00Z	1	11.8
2004-04-28T05:00:00Z	2	11.8
2004-04-28T05:00:00Z	3	11.8
2004-04-28T05:00:00Z	4	11.8
2004-04-28T05:00:00Z	5	11.8
2004-04-28T05:00:00Z	6	11.8
2004-04-28T05:00:00Z	7	11.8
2004-04-28T05:00:00Z	8	11.8
2004-04-28T05:00:00Z	9	11.8
2004-04-28T05:00:00Z	10	11.8
2004-04-28T05:00:00Z	11	11.8
2004-04-28T05:00:00Z	12	11.8
2004-04-28T05:00:00Z	13	11.8
2004-04-28T05:00:00Z	14	11.8
2004-04-28T05:00:00Z	15	11.8
2004-04-28T05:00:00Z	16	11.8
2004-04-28T05:00:00Z	17	11.8
2004-04-28T05:00:00Z	18	11.8
2004-04-28T05:00:00Z	19	11.8
2004-04-28T05:00:00Z	20	11.8
2004-04-28T05:00:00Z	21	11.8
2004-04-28T05:00:00Z	22	11.8
2004-04-28T05:00:00Z	23	11.8
2004-04-28T05:00:00Z	24	11.8
2004-04-28T05:00:00Z	24.3	8.2
2004-05-10T05:00:00Z	0	10
2004-05-10T05:00:00Z	1	10
2004-05-10T05:00:00Z	2	10
2004-05-10T05:00:00Z	3	10
2004-05-10T05:00:00Z	4	10
2004-05-10T05:00:00Z	5	10
2004-05-10T05:00:00Z	6	10
2004-05-10T05:00:00Z	7	10
2004-05-10T05:00:00Z	8	10
2004-05-10T05:00:00Z	9	10
2004-05-10T05:00:00Z	10	10
2004-05-10T05:00:00Z	11	10
2004-05-10T05:00:00Z	12	10
2004-05-10T05:00:00Z	12	10
2004-05-10T05:00:00Z	13	10
2004-05-10T05:00:00Z	14	10
2004-05-10T05:00:00Z	15	10
2004-05-10T05:00:00Z	16	10
2004-05-10T05:00:00Z	17	10
2004-05-10T05:00:00Z	18	10
2004-05-10T05:00:00Z	19	10
2004-05-10T05:00:00Z	20	8.7
2004-05-10T05:00:00Z	21	8.3
2004-05-10T05:00:00Z	22	8.3
2004-05-10T05:00:00Z	23	8.3
2004-05-10T05:00:00Z	24	8.3
2004-05-10T05:00:00Z	24.5	3.3
2004-05-24T05:00:00Z	0	9.8
2004-05-24T05:00:00Z	1	9.8
2004-05-24T05:00:00Z	2	9.8
2004-05-24T05:00:00Z	3	9.8
2004-05-24T05:00:00Z	4	9.8
2004-05-24T05:00:00Z	5	9.8
2004-05-24T05:00:00Z	6	9.8
2004-05-24T05:00:00Z	7	9.8
2004-05-24T05:00:00Z	8	9.8
2004-05-24T05:00:00Z	9	9.8
2004-05-24T05:00:00Z	10	9.8
2004-05-24T05:00:00Z	11	9.8
